kde_low_prob_ratio,kde_prob_mean,kde_prob_day_mean,dist_to_centroid_mean,step_max,mean_speed,turning_angle_mean,hour,is_outside
0,0,60145,28753,51496,52214,15151,0,0
0,0,453,9034,13399,35880,41375,0,0
0,25156,21955,6754,56831,30690,47776,0,0
0,0,0,64115,52868,53314,28902,0,0
0,0,0,22607,54295,45741,0,0,0
0,0,0,64967,39884,32398,23110,53620,0
0,0,0,54166,6856,5833,0,41705,0
0,0,0,15349,43672,58954,0,29789,0
0,0,0,63263,14962,31043,0,17873,0
0,0,0,63920,10088,12190,9928,5957,0
0,0,0,38479,18711,63840,58739,0,0
0,0,0,11479,11295,28928,0,0,0
0,0,0,13177,27895,48970,52873,0,0
0,0,0,8899,63940,51945,58409,0,0
0,0,0,11273,25974,35658,50157,0,0
0,0,0,29202,29083,51772,0,0,0
0,0,0,45610,63759,56239,60573,0,0
0,0,0,31031,20312,52216,1113,53620,0
0,0,0,41351,32272,7541,23232,41705,0
0,0,0,12031,48267,16795,0,17873,0
0,0,0,7358,61942,17218,63711,5957,0
0,0,0,23425,59831,25442,0,0,0
0,0,0,23913,31640,55335,1944,0,0
0,0,0,55317,60404,27464,16443,0,0
0,0,0,56460,49263,50045,49239,0,0
0,0,0,34036,50500,4605,5748,0,0
0,0,0,33061,52713,22585,0,0,0
0,0,0,16364,63914,63287,4643,0,0
0,0,0,46330,44205,14621,34000,53620,0
0,0,0,23510,28191,3644,0,41705,0
0,0,0,43350,41072,62313,0,29789,0
0,0,0,51825,13287,43722,0,17873,0
0,0,0,7371,40810,17180,0,5957,0
0,0,0,46998,22873,37233,0,0,0
0,0,0,28987,4950,31497,0,0,0
0,0,0,11334,58647,46509,32673,0,0
0,0,0,4639,25235,31955,25590,0,0
0,0,0,44395,7734,35512,0,0,0
0,0,0,50801,19926,13306,11464,0,0
0,0,0,65472,47656,3562,11792,0,0
0,0,0,57795,22837,41231,60340,53620,0
0,0,0,982,13185,32892,10723,41705,0
0,0,0,43075,56195,59945,24732,29789,0
0,0,0,55303,43774,16155,17837,17873,0
0,0,0,23759,26606,33932,0,5957,0
0,0,0,24488,60214,42066,0,0,0
0,0,0,53930,2653,18338,13488,0,0
0,0,31397,5347,11559,30590,9006,0,0
0,55016,8746,57944,57836,61652,19468,0,0
0,55698,12822,14042,10435,42649,9758,0,0
0,7528,27366,47664,15733,44096,10023,0,0
0,61761,13069,49330,58707,20698,40888,0,0
0,18613,45205,12803,9294,40084,0,53620,0
0,44536,23937,37271,1835,18644,15508,41705,0
0,0,0,2391,34214,54280,0,29789,0
0,0,0,35102,3174,62544,29761,17873,0
0,0,0,42776,45324,24181,0,5957,0
0,0,0,29812,19296,28674,56079,0,0
0,0,0,32087,55058,27294,14826,0,0
0,0,0,63264,28246,46484,51044,0,0
0,0,35156,53469,45933,27001,31374,0,0
0,0,0,59158,10627,2095,1484,0,0
0,0,47251,985,30893,3763,21717,0,0
0,0,9743,30688,65134,25806,36375,0,0
0,0,38869,14958,38796,19571,0,53620,0
0,0,59592,13098,54772,18007,52653,41705,0
0,0,10667,4186,18509,19218,0,29789,0
0,0,64948,51369,62358,45840,0,17873,0
0,0,46673,13321,44227,57629,21972,5957,0
0,0,26466,25213,57651,56989,7564,0,0
0,29503,10203,5569,25711,64829,43656,0,0
0,62117,3044,44885,11780,15656,30326,0,0
0,29519,8349,34078,31661,38794,0,0,0
0,0,15832,58915,34406,16249,54989,0,0
0,0,10143,37153,43626,44379,31308,0,0
0,50677,43168,37179,29245,25826,44636,53620,0
0,0,11624,7350,8831,21122,23931,41705,0
0,0,0,51601,51988,9003,55347,29789,0
0,0,0,23614,62747,18838,34,17873,0
0,0,0,52184,18424,35333,50033,5957,0
0,0,0,14467,58827,58079,0,0,0
0,0,0,44140,26518,39156,0,0,0
0,0,0,4605,64914,9956,57274,0,0
0,0,0,40633,55513,35473,50601,0,0
0,0,0,5938,21329,37364,9732,0,0
0,0,10657,6625,35369,10874,0,0,0
0,9209,23583,13220,51344,21883,0,0,0
0,38291,42921,2375,32055,47418,53892,53620,0
0,0,58788,12390,45213,53314,58103,41705,0
0,0,0,32399,16273,25219,16564,29789,0
0,0,0,15054,45303,34577,19320,17873,0
0,0,0,59566,23220,608,0,5957,0
0,0,0,19068,58667,24562,0,0,0
0,0,0,38865,42684,14368,18527,0,0
0,0,0,43382,49296,37206,0,0,0
0,43191,41221,61663,26270,20473,0,0,0
0,25842,44703,35606,32002,29443,15767,0,0
0,20953,18270,44612,9939,43078,0,0,0
0,0,14701,25294,61233,60865,18178,53620,0
0,0,0,6044,29604,370,15172,41705,0
0,0,0,38152,49158,19801,31924,29789,0
0,0,0,27236,34572,18682,0,17873,0
0,0,0,41348,57217,39192,42678,5957,0
0,0,0,52744,16453,4238,12265,0,0
0,0,0,39402,48853,44893,0,0,0
0,0,0,34754,31008,58235,3312,0,0
0,0,0,59703,9321,49187,0,0,0
0,0,0,3629,885,3221,0,0,0
0,0,20568,45912,49101,64392,65025,0,0
0,0,28817,37425,14679,17524,31864,0,0
0,0,0,44669,62877,30096,28419,53620,0
0,0,0,26556,18667,37470,4912,41705,0
0,0,0,12365,59718,51289,47300,29789,0
0,0,0,17579,43030,63892,64393,17873,0
0,0,0,22524,26449,19919,39795,5957,0
0,0,0,42467,56943,45741,13746,0,0
0,0,0,43980,3084,63413,61593,0,0
0,0,0,27900,127,59426,36456,0,0
0,0,0,24865,23074,50258,37414,0,0
0,36655,4917,28759,36665,54998,54139,0,0
0,10245,10296,57927,32721,31107,0,0,0
0,16982,25818,63160,32999,8377,0,0,0
0,54908,23244,49758,36000,26032,62382,53620,0
0,0,32034,670,2173,58121,0,41705,0
0,0,0,13354,27816,58806,56942,29789,0
0,0,0,24576,54346,4992,5954,17873,0
0,0,0,7499,24484,63566,28679,5957,0
0,0,0,32119,23468,3237,0,0,0
0,0,0,31316,55978,56823,0,0,0
0,0,0,54243,28375,43868,17397,0,0
0,0,0,40398,57435,38849,14175,0,0
0,29745,37976,16493,48983,23456,0,0,0
0,12739,58329,28711,57356,16740,30001,0,0
0,0,30472,57684,60304,41172,0,0,0
0,0,26689,14948,10285,36293,40625,53620,0
0,0,970,11129,13225,13142,27996,41705,0
0,0,0,34704,48251,557,0,29789,0
0,0,0,16780,20630,38943,0,17873,0
0,0,0,780,50366,35481,59888,5957,0
0,0,24498,20865,33385,32944,11888,0,0
0,0,51254,15759,58907,6717,1421,0,0
0,13594,41737,33019,19416,1,60400,0,0
0,56048,44569,25304,19422,37226,4668,0,0
0,0,59288,11811,26246,41609,0,0,0
0,27558,31255,35214,692,21484,15296,0,0
0,65178,36324,18565,38018,51244,20425,0,0
0,65427,10295,21448,1734,36332,0,53620,0
0,58065,49479,4267,46882,13885,0,41705,0
0,0,0,15818,25226,28103,94,29789,0
0,0,0,52985,42003,22233,56750,17873,0
0,0,0,16062,29283,59123,0,5957,0
0,0,0,7710,17335,17479,40731,0,0
0,0,0,52053,28346,36607,0,0,0
0,10018,49244,46499,48121,51616,23967,0,0
0,17521,14894,8962,19006,37969,61859,0,1
0,26268,52816,14294,38648,57741,28648,0,1
0,46116,56412,0,24018,8017,5335,0,1
0,8740,10982,0,4008,43095,60580,0,1
0,18963,4753,0,29744,20664,0,53620,1
0,51317,5311,61756,58550,0,50213,41705,1
0,50871,64314,54141,20025,0,37152,29789,0
0,29590,32780,14465,63086,44935,35901,17873,0
0,20329,34335,44047,11601,5537,0,5957,0
0,34593,36730,6058,63005,31147,0,0,0
0,15919,5706,31440,15373,47534,0,0,0
0,40908,39014,59345,25996,63463,0,0,0
0,6418,57116,29796,5809,54052,43531,0,0
0,59882,53228,11638,63645,29929,3966,0,0
0,0,27522,10859,3082,10387,0,0,0
0,0,60026,40959,711,51163,35901,0,0
0,0,5019,56735,51741,44598,12702,53620,0
0,0,34672,17641,12724,19292,0,41705,0
0,0,9139,11916,61444,50390,55838,29789,0
0,0,64755,28167,6790,64549,51973,5957,0
0,0,4783,31945,34243,52047,20928,0,0
0,0,0,7075,19625,26642,57672,0,0
0,0,0,55772,60249,54657,20013,0,0
0,0,12929,30634,49126,6487,0,0,0
0,51264,3971,28058,43228,28369,46037,0,0
0,56312,9284,3587,32211,46951,23816,0,0
0,41101,45826,13423,11864,49304,18624,53620,0
0,14396,793,17910,31218,43591,0,41705,0
0,7358,36959,28069,50840,19081,48661,29789,0
0,16096,52347,16993,6724,50496,0,17873,0
0,21591,28498,19189,33827,1022,46121,5957,0
0,18808,28984,15948,1952,41382,43374,0,0
0,19908,45525,13664,20027,24652,0,0,0
0,15068,53690,6430,39968,35259,53787,0,0
0,57852,52836,46620,38690,42032,0,0,0
0,30987,64899,61374,19092,60395,0,0,0
0,4837,54642,55303,22522,1285,40884,0,0
0,44278,7116,43567,34204,53156,59601,0,0
0,13039,23604,8828,10506,21367,0,53620,0
0,8218,23682,38182,64362,16143,3307,41705,0
0,0,13572,23026,10171,46507,61303,29789,0
0,0,0,12298,60852,35040,64648,17873,0
0,0,0,33553,23139,15981,1978,5957,0
0,0,0,48642,50029,1111,0,0,0
0,0,0,9772,4916,57899,27607,0,0
0,0,0,18610,51405,56633,0,0,0
0,0,0,65135,46032,43766,0,0,0
0,0,52853,3679,22176,12208,13407,0,0
0,0,0,63254,44042,43707,6795,0,0
0,0,0,21568,52817,4777,12532,0,0
0,0,0,38494,29855,8712,0,53620,0
0,0,0,46622,61008,28550,12135,41705,0
0,0,0,3539,56229,37281,12021,29789,0
0,0,0,39824,6594,37166,31449,17873,0
0,0,0,6836,34739,48125,0,5957,0
0,0,0,19653,39469,9188,0,0,0
0,0,0,24287,17725,8762,44501,0,0
0,0,0,35474,41406,59610,58530,0,0
0,0,0,2389,13686,54686,0,0,0
0,62689,9868,19448,20866,42926,42027,0,0
0,37529,53159,38328,54240,34052,56308,0,0
0,28376,32974,12983,56326,35065,11517,0,0
0,14257,59253,33488,40046,30091,28182,53620,0
0,47369,15596,12537,1415,4343,0,41705,0
0,65395,44521,9413,31194,59222,42249,29789,0
0,0,0,42527,25702,20550,44458,17873,0
0,0,0,17747,8321,13034,10116,5957,0
0,0,0,907,33495,15238,0,0,0
0,0,0,43871,60895,17960,31627,0,0
0,0,45194,13769,45355,41482,0,0,0
0,29303,17939,13337,45266,9158,30945,0,1
0,48394,18232,36587,21762,4046,28694,0,1
0,25183,48439,17379,14015,7690,3167,0,1
0,29494,23706,55496,56488,60849,0,0,1
0,65396,30375,14696,50872,18077,45308,53620,1
0,63945,42368,34937,54920,24736,57313,41705,0
0,52690,65332,22472,42791,2994,38529,29789,0
0,0,0,21798,50233,12525,61892,17873,0
0,0,0,61392,32020,22130,0,5957,0
0,0,0,63094,50385,18176,0,0,0
0,0,0,43767,26465,18054,7848,0,0
0,0,47196,55092,17371,19936,64519,0,0
0,61013,15719,27836,14151,32973,33129,0,0
0,11911,29539,33639,42454,47022,0,0,0
0,51862,36797,1091,53055,12471,0,0,0
0,53667,38246,57887,25994,45229,57151,0,0
0,46747,39706,64752,7332,10502,0,53620,0
0,40300,59653,29373,40226,53336,0,41705,0
0,56950,43735,15750,25865,42847,47945,29789,0
0,0,0,49811,20758,34249,43066,17873,0
0,0,0,36891,12843,4799,27355,5957,0
0,0,0,29803,53908,7841,0,0,0
0,0,0,564,2440,59180,0,0,0
0,46022,25307,23309,27285,19105,9822,0,0
0,13443,24883,31083,34299,28871,52725,0,0
0,7036,62390,53135,9782,60675,0,0,0
0,25427,60196,35598,63595,6153,48697,0,0
0,18362,49448,36059,61190,49507,30416,53620,0
0,5778,46933,21506,56976,10787,32157,41705,0
0,27494,46844,48000,16338,62483,0,29789,0
0,0,0,55573,44244,15788,53674,17873,0
0,0,0,38425,53877,64158,0,5957,0
0,0,0,14864,13081,33808,46305,0,0
0,0,0,13624,9712,33714,0,0,0
0,0,0,14932,965,15923,0,0,0
0,0,0,30287,41256,23788,12143,0,0
0,32768,32897,51289,19230,44901,51757,0,0
0,6176,17485,0,21176,30175,11782,0,0
0,44039,9075,0,44000,20195,0,0,0
0,20028,11749,12058,63946,50053,34826,53620,0
0,38234,13919,43567,550,59676,55756,41705,0
0,48286,16804,28712,40325,25910,22582,29789,0
0,65215,25457,53450,19145,8222,64567,17873,0
0,101,2589,22958,38050,50263,56852,5957,0
0,24162,46212,26662,45482,48044,49998,0,0
0,10154,51083,0,4711,53149,3981,0,0
0,47826,57457,0,17488,28816,51231,0,0
0,7592,20138,0,6826,39333,0,0,0
0,46262,28783,56092,62929,33767,13375,0,0
0,60279,41348,16302,60834,21340,33715,0,0
0,1999,39227,5200,38824,38322,20299,0,0
0,33980,36385,11633,59713,37933,19587,53620,0
0,65142,62020,46448,7191,42448,53767,41705,0
0,47649,14253,23945,63985,5629,0,29789,0
0,49701,43316,17760,49649,30327,37666,17873,0
0,65354,7178,4129,27912,11453,17948,5957,0
0,35965,63591,64994,58835,16270,0,0,0
0,50400,6806,30367,34402,34070,0,0,0
0,20433,38125,3967,54037,27829,57301,0,0
0,32690,58056,30196,43873,45522,0,0,0
0,0,65354,31915,42873,24150,23376,0,0
0,0,59861,52392,12548,56693,0,0,0
0,47266,9044,43241,55476,32086,17446,0,0
0,41560,62465,50648,41815,45701,8244,53620,0
0,35808,14455,65137,756,36984,38123,41705,0
0,0,110,12466,11975,62534,0,29789,0
0,0,0,20032,14206,47746,42401,17873,0
0,0,0,27140,11782,43671,0,5957,0
0,0,16314,7515,20880,51753,2781,0,0
0,0,0,22547,12454,49772,0,0,0
0,0,0,34967,32110,13815,54676,0,0
0,0,0,6389,1882,25542,36312,0,0
0,0,0,23683,51041,5285,39031,0,0
0,15682,64060,5282,35275,52439,10312,0,0
0,44924,30456,22155,9537,37332,0,0,0
0,58290,46534,30638,19726,15970,53692,53620,0
0,55317,17708,5580,32645,22467,9453,41705,0
0,23539,30016,23793,63038,17606,50146,29789,0
0,53434,37396,39097,19609,57418,51266,17873,0
0,51752,46876,41197,40396,10318,0,5957,0
0,6778,3279,9733,3421,25449,0,0,0
0,10922,43710,22637,56279,18832,0,0,0
0,12119,23295,15116,13620,40474,0,0,0
0,14097,21747,40361,65259,43596,43620,0,0
0,64208,55066,11786,65275,45086,43758,0,0
0,20830,41102,50068,34148,1619,65131,0,0
0,34575,48431,36451,39447,6245,46132,0,0
0,27604,65371,42539,47647,45608,0,53620,0
0,19905,16279,50376,36842,18327,43181,41705,0
0,37933,29670,37046,24283,36651,0,29789,0
0,10170,22297,44966,61779,7683,51537,17873,0
0,51345,19757,12852,45877,36067,32497,5957,0
0,63468,8780,1505,10252,21419,48362,0,0
0,40924,8972,42942,10274,35771,3605,0,0
0,1342,13666,50588,45142,39484,0,0,0
0,48040,28739,62040,21720,44352,47039,0,0
0,0,44471,50096,44914,58900,38373,0,0
0,0,29413,60499,21127,0,15812,0,0
0,42530,26427,42689,23246,20747,1401,0,0
0,0,55834,47199,24134,6952,45542,53620,0
0,0,0,49514,169,44474,0,41705,0
0,0,0,7386,9694,52918,55821,29789,0
0,0,0,51516,13216,54422,8144,17873,0
0,0,0,29019,26090,8020,32408,5957,0
0,0,0,21504,12846,48942,0,0,0
0,0,0,421,4959,43205,0,0,0
0,0,0,45053,16627,24021,0,0,0
0,0,0,64543,54896,1047,33194,0,0
0,0,11653,38482,12356,29945,58104,0,0
0,20976,21901,299,25281,41491,10371,0,0
0,0,14507,24573,60368,20345,9816,0,0
0,0,8705,25963,61523,32586,13212,53620,0
0,0,14019,55066,47271,55407,17948,41705,0
0,0,0,47897,15274,61066,36039,29789,0
0,0,0,16803,12546,23399,0,17873,0
0,0,0,59543,16356,8405,0,5957,0
0,0,0,29831,2204,37173,25691,0,0
0,0,0,19009,19538,56999,0,0,0
0,0,0,41736,11259,47495,0,0,0
0,0,0,52085,16201,41662,64335,0,0
0,15594,45101,30739,53654,47629,27698,0,0
0,19073,32600,39598,35737,55699,30032,0,0
0,0,42778,12506,9168,0,0,0,0
0,0,33030,60288,47177,18509,19528,53620,0
0,62881,54852,1219,16365,8380,12506,41705,0
0,0,28104,13469,62625,5136,0,29789,0
0,0,0,22471,27920,52537,65522,17873,0
0,0,0,14928,12100,22646,6569,5957,0
0,0,0,11750,53982,32612,0,0,0
0,0,0,63096,18048,10464,55571,0,0
0,5426,9951,53864,2806,34261,0,0,0
0,58823,7874,5226,37082,0,20439,0,1
0,40743,38623,45437,45820,33514,0,0,1
0,54549,11499,6085,737,9886,0,0,1
0,38209,45102,45124,61862,4525,27619,0,1
0,61314,41856,14563,32513,12321,0,53620,1
0,27225,63652,25387,31357,54491,8813,41705,1
0,12135,33245,3649,27260,49898,26941,29789,0
0,1476,26533,22364,55922,63001,47505,17873,0
0,0,58383,56458,324,43286,12283,5957,0
0,0,26979,4773,48122,38464,15437,0,0
0,0,40766,55608,32121,29561,0,0,0
0,20468,4626,51521,16433,3482,0,0,0
0,0,0,62168,6821,59166,0,0,0
0,0,0,48125,42933,24196,64521,0,0
0,37339,9726,3646,6641,36857,64983,0,0
0,36366,54111,0,35924,21743,65088,0,1
0,62328,4056,0,19935,9672,0,53620,1
0,0,0,55205,32830,0,43153,41705,0
0,0,0,46536,43632,62816,15998,29789,0
0,0,0,31743,36414,28709,1467,17873,0
0,0,0,30015,61076,7725,17911,5957,0
0,0,0,7317,29870,29391,11905,0,0
0,0,0,1862,17022,60240,35874,0,0
0,0,0,48325,5030,53571,0,0,0
0,0,0,46608,41411,58666,0,0,0
0,9181,38975,16664,45778,57083,56759,0,0
0,30635,32063,23907,25889,6106,47595,0,0
0,22412,60501,11816,246,26701,0,0,0
0,37922,1510,5507,31958,4706,30060,53620,0
0,14429,11244,19475,51895,62333,20233,41705,0
0,24942,48867,3394,24520,53543,62736,29789,0
0,47818,27529,4069,15394,2263,55290,17873,1
0,50849,18573,50239,19212,3425,0,5957,1
0,57336,23609,58685,57316,14031,0,0,0
0,20156,20628,17927,46625,18809,0,0,0
0,27639,58136,44873,53405,21605,0,0,0
0,24488,19386,45088,47013,3594,20290,0,1
0,58238,63510,50137,25148,45618,41244,0,1
0,15522,39262,51576,295,53244,8273,0,1
0,55498,64368,24723,43034,22482,0,0,0
0,0,0,63678,57074,0,61626,53620,0
0,0,0,60252,25328,3355,39960,41705,0
0,0,0,29420,59051,8510,64125,29789,0
0,0,0,24353,63535,53271,23078,17873,0
0,0,0,37113,351,8369,61241,5957,0
0,0,0,2117,1692,22150,1199,0,0
0,0,0,60181,43945,29710,0,0,0
0,0,0,17812,46584,15023,0,0,0
0,0,47927,41881,24858,62614,6436,0,0
0,0,19397,23605,41822,32417,0,0,0
0,41363,40764,52278,44243,40834,29204,0,1
0,29948,20077,7156,29420,35847,0,53620,0
0,0,0,4460,58202,51717,41708,41705,0
0,0,0,46696,17755,37772,30286,29789,0
0,0,0,24558,58178,46025,20777,17873,0
0,0,0,56166,35021,26373,33528,5957,0
0,0,0,35439,25193,46391,0,0,0
0,0,0,12499,21807,56806,9212,0,0
0,0,0,12247,59593,13803,11755,0,0
0,0,0,52588,45162,21685,0,0,0
0,0,0,31489,171,14882,55789,0,0
0,31279,29754,46699,62477,10188,30286,0,0
0,0,20496,2128,41232,41787,60707,0,0
0,0,0,10651,32332,7885,58983,53620,0
0,0,0,41276,26830,13592,25793,41705,0
0,0,0,15606,1782,25299,14255,29789,0
0,0,0,64540,12674,38353,0,17873,0
0,0,0,11987,51932,57468,20920,5957,0
0,0,0,37488,32995,45758,0,0,0
0,0,0,34941,43547,33601,5526,0,0
0,0,0,53549,58691,39550,26332,0,0
0,0,0,19072,27939,31225,0,0,0
0,0,11215,36248,19786,44287,62037,0,0
0,0,16763,54094,48536,5710,64978,0,0
0,61916,6637,48461,20723,50106,0,0,0
0,14278,33184,20572,552,46473,12966,53620,0
0,0,28008,38838,59959,62127,0,41705,0
0,0,45883,27083,10245,65211,41814,29789,0
0,0,0,7895,4900,5922,6965,17873,0
0,0,0,43814,36469,10880,0,5957,0
0,0,0,8624,6702,65272,40370,0,0
0,0,0,43386,19426,8841,64962,0,0
0,0,0,3845,1211,9139,40123,0,0
0,0,0,61755,46821,50584,0,0,0
0,0,31741,19738,15533,22938,0,0,0
0,0,64430,223,40487,0,0,0,0
0,0,0,30603,51069,0,17831,0,0
0,0,0,50517,28796,3368,51533,53620,0
0,0,0,58687,36348,51185,21002,41705,0
0,0,0,42351,37094,15379,481,29789,0
0,0,0,31726,2205,36047,41742,17873,0
0,0,0,1196,17253,38308,0,5957,0
0,0,0,53241,21272,33591,58766,0,0
0,0,0,59504,40687,11810,0,0,0
0,0,0,33724,35682,59251,0,0,0
0,47946,40752,3201,63580,30407,29958,0,0
0,60076,34420,0,5943,27694,13882,0,1
0,43367,52006,0,57728,11473,14258,0,1
0,45754,58142,0,61337,64619,40742,0,1
0,40178,59190,0,8428,11367,0,53620,1
0,35116,10581,20284,20072,24250,46058,41705,1
0,0,46790,18803,12574,11783,31202,29789,0
0,0,0,3221,39587,23254,4055,17873,0
0,0,0,253,33224,46362,27979,5957,0
0,0,0,29104,7321,51232,8923,0,0
0,0,0,53566,35529,23400,49492,0,0
0,0,0,56005,46106,567,17357,0,0
0,0,0,39288,13941,12456,14970,0,0
0,0,0,35606,59959,32613,56885,0,0
0,0,0,1434,50906,19565,13072,0,0
0,0,15578,62896,34048,56441,0,0,0
0,0,58767,9000,28067,26740,0,53620,0
0,0,23497,42786,34454,3535,55303,41705,0
0,0,0,32872,54509,8609,43566,29789,0
0,0,0,51136,15594,64489,50708,17873,0
0,0,0,21779,24775,11131,33098,5957,0
0,0,0,53687,37307,8824,52530,0,0
0,0,0,22610,13356,40867,0,0,0
0,0,0,38778,2244,13630,1503,0,0
0,26255,19017,6046,23737,64979,6571,0,0
0,0,14898,52980,46597,17765,59396,0,0
0,46414,38346,21403,44648,59030,0,0,0
0,4033,49348,23120,22736,37231,8510,53620,0
0,0,0,38582,46526,58694,18922,41705,0
0,0,0,32631,25490,59462,27609,29789,0
0,0,0,48796,54804,25419,43411,17873,0
0,0,0,45447,41399,14916,0,0,0
0,0,0,22808,53546,54982,0,0,0
0,0,63757,8310,34593,14246,27186,0,0
0,63827,61134,25435,25823,31106,47187,0,0
0,15240,11343,35706,46031,31540,0,0,0
0,12164,42033,12511,14470,10846,59448,0,0
0,0,38389,56521,3934,7324,0,53620,0
0,0,0,45221,41697,44279,25627,41705,0
0,0,0,11044,4003,19394,38296,29789,0
0,0,0,33035,37382,26432,29910,17873,0
0,0,0,53319,23391,7469,20270,5957,0
0,0,0,47057,65459,4974,0,0,0
0,0,0,60117,61102,1470,5862,0,0
0,0,5567,14397,23536,23640,42159,0,0
0,0,1288,42509,3818,39619,42592,0,0
0,0,38779,33436,60638,12418,0,0,0
0,0,60053,2421,42154,7355,23606,53620,0
0,0,15949,59179,63842,401,0,41705,0
0,0,47681,40036,39524,13266,0,29789,0
0,0,43581,55980,32766,12871,0,17873,0
0,0,48444,26922,18161,19516,0,5957,0
0,0,3233,65418,41485,50966,0,0,0
0,62691,6950,19295,23547,30897,828,0,0
0,64964,24822,33382,48535,39268,8437,0,0
0,56799,6538,62913,57597,36284,0,0,0
0,0,45406,31547,31063,30417,0,0,0
0,0,21639,58245,47544,54432,27897,0,0
0,0,64097,43612,18898,17806,0,0,0
0,0,27879,19885,42352,35182,8465,53620,0
0,0,60563,56605,33079,10823,10695,41705,0
0,0,0,24508,21170,28923,0,29789,0
0,0,0,50519,24048,52683,14455,17873,0
0,0,0,46901,4313,10672,0,5957,0
0,0,0,24542,1128,8181,0,0,0
0,0,0,12270,24299,39743,0,0,0
0,0,0,48916,46395,48546,26939,0,0
0,0,0,47760,62385,21896,0,0,0
0,12826,36766,64270,41683,17638,58059,0,0
0,0,0,7512,19342,2739,0,0,0
0,0,0,7348,35090,10471,55590,0,0
0,0,0,56411,22265,63363,2562,53620,0
0,0,0,41261,44641,41508,0,41705,0
0,0,0,20374,28426,51081,0,29789,0
0,0,0,32009,64742,37580,1826,17873,0
0,0,0,19544,29847,39863,0,5957,0
0,0,0,64988,58889,26748,0,0,0
0,0,43740,5888,63862,62240,0,0,0
0,61180,10575,54772,7454,23431,57352,0,0
0,56966,27345,60628,28079,43010,23448,0,0
0,422,31030,28635,3454,51565,23429,0,1
0,55941,9647,9405,22474,25407,0,0,0
0,61295,17494,37444,5756,11794,52077,0,0
0,51218,39964,14651,33038,65398,33538,53620,0
0,0,44163,42180,6410,36214,58038,41705,0
0,0,54743,60079,18636,50943,7337,29789,0
0,0,0,4112,12078,27425,27846,17873,0
0,0,0,5259,28083,11989,0,5957,0
0,0,0,54359,50501,32225,0,0,0
0,0,0,48418,46907,55308,16280,0,0
0,23049,18187,32255,58782,62008,42840,0,0
0,567,48980,23306,56000,36203,51993,0,0
0,6110,12756,60694,28040,35078,0,0,0
0,0,0,8655,54561,54795,0,0,0
0,0,0,45709,58950,48046,43270,0,0
0,0,0,62799,31383,28789,38644,53620,0
0,0,0,6184,58928,4159,65277,41705,0
0,0,0,61276,15139,62300,16290,29789,0
0,0,0,63977,51096,50059,19016,17873,0
0,0,0,8070,14850,29838,0,5957,0
0,0,0,61752,3779,63838,0,0,0
0,0,0,51635,7007,8686,41567,0,0
0,0,0,10536,11178,39098,48576,0,0
0,60650,44383,51516,2821,930,36681,0,0
0,46108,61360,17553,378,42648,10684,0,0
0,0,25397,4994,51637,39486,59996,0,0
0,58297,32784,53885,14541,4750,60067,53620,0
0,0,0,9321,20053,20110,0,41705,0
0,0,0,54408,45180,62322,63663,29789,0
0,0,0,5676,42537,12259,0,17873,0
0,0,0,29660,58054,41103,0,5957,0
0,0,0,53997,30011,15366,0,0,0
0,0,52474,30377,30442,56402,50931,0,0
0,0,13452,2627,38714,1556,45557,0,0
0,0,43742,56775,938,31847,0,0,0
0,0,64304,12995,61417,14675,62382,0,0
0,0,43456,45639,19029,8051,5104,0,0
0,0,20450,64692,7775,572,24396,0,0
0,15801,47991,44400,10527,2905,0,53620,0
0,31663,56061,40471,50015,3312,21362,41705,0
0,0,0,4730,17521,6250,57442,29789,0
0,0,0,1629,55035,45355,40098,17873,0
0,0,0,6867,12018,24627,49147,5957,0
0,0,0,50223,16776,56685,0,0,0
0,0,0,63873,46022,60123,10688,0,0
0,0,0,7543,27812,26689,61650,0,0
0,0,0,20872,31044,598,63946,0,0
0,29257,30228,15811,64128,10853,419,0,0
0,19332,9201,25974,39690,40488,41811,0,0
0,32303,51210,58195,33064,12542,0,0,0
0,46780,10327,1784,64380,12750,63208,53620,0
0,4559,23887,14370,56916,39618,19897,41705,0
0,0,0,53567,54956,52390,57356,29789,0
0,0,0,37771,38555,38797,61870,17873,0
0,0,0,10621,24130,29639,8507,5957,0
0,0,0,20394,15521,43924,0,0,0
0,0,0,25886,14436,38583,0,0,0
0,0,0,39929,56185,43342,63013,0,0
0,0,0,1710,13155,17264,59521,0,0
0,186,44477,17730,34246,36038,65375,0,0
0,54378,2053,40920,13391,64639,0,0,0
0,17095,42205,63215,15302,25977,0,0,1
0,0,39848,38495,608,0,0,53620,0
0,0,0,54274,51076,43294,8275,41705,0
0,0,0,50155,23139,40174,26955,29789,0
0,0,0,377,9133,53304,32280,17873,0
0,0,0,52346,9542,61429,20656,5957,0
0,0,0,58487,51983,25074,35010,0,0
0,0,0,14748,48570,4386,0,0,0
0,0,0,35425,43740,11618,22995,0,0
0,0,18499,50121,56419,39928,32056,0,0
0,8290,14937,11340,56711,23238,63425,0,0
0,48343,36258,42249,53807,37643,0,0,0
0,0,0,31399,62035,11323,0,0,0
0,0,0,26672,36556,32084,46621,53620,0
0,0,0,62806,47496,17655,37040,41705,0
0,0,0,33709,48129,61991,1760,29789,0
0,0,0,61132,30097,47981,0,17873,0
0,0,0,1352,36750,18565,7413,5957,0
0,0,0,32188,11896,31204,0,0,0
