kde_prob_mean,kde_prob_night_mean,dist_to_centroid_mean,step_median,mean_speed,accelerate,turning_angle_max,turning_angle_median,is_night,is_outside
27770,57403,16115,6625,11812,8094,30262,30262,65535,0
27838,49865,13274,4178,7488,5175,13823,13823,65535,0
43013,62705,14858,1839,3277,5009,40589,40589,65535,0
57103,57621,15793,2165,3882,724,16957,16957,65535,0
54768,55008,14972,1800,3214,797,23137,23137,65535,0
46873,49559,14107,4452,7974,5694,2614,2614,65535,0
49438,44042,15305,3017,5395,3079,9057,9057,0,0
50564,45045,15268,413,735,5537,13285,13285,0,0
53352,55145,13936,2911,5207,5340,10747,10747,0,0
49153,54971,14345,1080,1901,3884,17427,17427,0,0
46289,52805,13217,1254,2278,456,46161,46161,0,0
41442,48949,12200,1363,2440,194,8241,8241,65535,0
28744,41156,12432,2337,4190,2095,46852,46852,65535,0
8799,20672,11932,3777,6734,3029,9982,9982,65535,0
11743,19997,13288,2549,4553,2601,11392,11392,65535,0
45965,54042,14639,7681,13778,11049,52373,52373,65535,0
37392,38436,16745,3808,6791,8320,2528,2528,65535,0
50609,50979,15474,1724,3090,4429,60710,60710,65535,0
54659,49285,14719,1850,3299,249,35986,35986,0,0
54970,49631,14625,103,183,3683,0,0,0,0
53404,53423,14953,1776,3181,3584,38912,38912,0,0
53321,53504,14956,37,67,3743,0,0,0,0
50980,54303,13421,1698,3047,3571,31168,31168,0,0
29603,40977,17656,4711,8362,6301,57342,57342,65535,0
15601,34238,19078,4520,8078,340,24091,24091,65535,0
7363,13032,18139,8130,14596,7814,16213,16213,65535,0
0,0,22408,5606,10032,5454,17353,17353,65535,1
8950,14643,18374,4622,8287,2089,60492,60492,65535,0
23193,28566,16010,2675,4772,4187,12223,12223,65535,0
24181,29036,15742,295,527,5076,8298,8298,65535,0
17747,24515,16487,1119,1992,1742,46884,46884,0,0
12811,19803,16730,1172,2098,126,13379,13379,0,0
14106,21093,16771,450,401,1009,58228,58228,0,0
18204,24894,15958,936,1683,1540,28708,28708,0,0
26056,29861,15448,1394,2502,982,16581,16581,65535,0
961,3251,20809,6494,11562,10771,51462,51462,65535,1
0,0,33928,14351,25714,16932,9563,9563,65535,1
0,0,38337,5639,10074,18659,13195,13195,65535,1
0,0,26855,12660,22612,14954,57309,57309,65535,1
31061,47424,17343,15576,27955,6403,16310,16310,65535,0
55344,50876,14055,6163,11012,20216,6348,6348,65535,0
47077,47309,14671,3181,5679,6357,12037,12037,0,0
48221,46237,14759,753,1339,5151,56923,56923,0,0
48858,45967,14784,318,567,918,1504,1504,0,0
42906,49599,12751,2303,4137,4284,40071,40071,0,0
42637,49474,12700,63,112,4780,0,0,0,0
42131,50894,13101,1191,2148,2452,50348,50348,65535,0
24972,23698,18715,6132,10973,10546,24831,24831,65535,0
32846,29218,8401,12918,23155,14582,59151,59151,65535,0
21445,30857,11125,6688,11923,13372,19495,19495,65535,0
51480,58291,22203,13689,24548,15119,32304,32304,65535,0
63506,46470,24621,2653,4734,23606,4730,4730,65535,0
64247,45839,24535,193,343,5228,0,0,65535,0
57346,24718,27107,2955,5291,5916,36425,36425,0,0
42310,12495,28084,1445,2578,3233,9604,9604,0,0
50102,21465,27689,1087,1936,763,56707,56707,0,0
54702,17825,27204,1040,1862,89,46022,46022,0,0
59009,28319,26915,1235,2206,411,48990,48990,0,0
33450,58610,27068,5903,10553,9964,3472,3472,65535,0
15793,33973,29670,2920,5263,6367,24883,24883,65535,0
7711,19735,31635,2154,3841,1694,6484,6484,65535,0
4182,12092,33115,3359,6023,2613,21562,21562,65535,1
25922,41765,29100,4408,7877,2212,41968,41968,65535,0
28579,41561,28847,485,866,8355,17660,17660,65535,0
45578,50488,27018,2018,3616,3289,17263,17263,65535,0
65535,26030,26024,3984,7075,4101,22407,22407,0,0
46869,19433,27920,2160,3872,3833,43508,43508,0,0
50072,21402,27691,266,473,4044,52518,52518,0,0
40837,63558,26034,5676,10189,11646,17011,17011,0,0
34694,61746,25965,1139,2040,9746,3027,3027,0,0
27668,52037,27603,1802,3204,1381,30970,30970,65535,0
1463,5630,22988,11441,20454,20594,43437,43437,65535,1
0,0,28253,8207,14782,6822,19327,19327,65535,1
0,0,26643,1824,3262,13754,56575,56575,65535,1
2511,8489,22626,7790,13933,12745,12012,12012,65535,1
30538,57673,22442,8473,15148,1451,5774,5774,65535,0
31654,58480,22212,435,776,17120,16041,16041,65535,0
52821,54467,25538,4425,7899,8491,31728,31728,0,0
65535,33305,24696,3791,6688,1426,27585,27585,0,0
63091,26804,24548,1126,2017,5587,270,270,0,0
60419,21917,25020,569,1024,1194,26128,26128,0,0
63686,46955,24252,3116,5522,5323,48602,48602,0,0
28560,51008,28371,6389,11556,7288,18999,18999,65535,0
20740,40785,29619,1455,2607,10707,22552,22552,65535,0
7362,19040,31768,2942,5276,3195,21406,21406,65535,0
9202,20999,31541,3693,6583,1556,48348,48348,65535,0
51616,31112,27413,5259,9426,3403,21927,21927,65535,0
57031,49132,21922,6334,11316,2254,6086,6086,65535,0
58785,44186,22435,649,1156,12085,46646,46646,65535,0
58120,26657,24098,2056,3663,2983,253,253,0,0
45847,10914,26068,2196,3925,313,5442,5442,0,0
65535,29287,24681,2170,3883,51,53463,53463,0,0
55412,54120,21711,3407,6041,2555,11208,11208,0,0
54802,53950,21448,393,710,6434,22571,22571,0,0
35889,60669,21033,3584,6418,6827,44468,44468,65535,0
29283,58500,16610,5053,9024,3108,37372,37372,65535,0
21291,45622,20746,5887,10518,1782,56022,56022,65535,0
26864,54806,23698,3256,5845,5602,9504,9504,65535,0
31643,59686,25585,2127,3761,2461,8193,8193,65535,0
39924,64290,25471,1377,2483,1538,30291,30291,65535,0
45850,62240,25186,1206,2161,385,4466,4466,65535,0
44042,53822,26977,2107,3765,1915,29570,29570,0,0
37319,60017,27048,1751,3123,765,40065,40065,0,0
64468,22422,25765,6875,12161,10675,60422,60422,0,0
58169,30717,23609,2585,4667,9035,22360,22360,0,0
52604,56494,20864,3403,6093,1704,19015,19015,0,0
49586,62891,18166,3367,5991,121,20858,20858,65535,0
19324,45190,15573,5016,8995,3597,29496,29496,65535,0
25903,39136,11772,4150,7446,1856,22714,22714,65535,0
42076,61632,21744,10897,19489,14383,64597,64597,65535,0
53455,56991,22128,1780,3181,19461,28099,28099,65535,0
57135,53911,22802,738,1315,2220,25338,25338,65535,0
65535,34301,24171,2413,2160,506,17926,17926,0,0
52994,40695,22016,2663,4745,3076,37703,37703,0,0
49725,60361,19610,2906,5169,504,19421,19421,0,0
49642,54609,19536,1297,2321,3404,40613,40613,0,0
49659,60591,18965,809,1451,1042,46284,46284,0,0
56144,54035,15197,6789,12095,12663,31100,31100,65535,0
30797,43811,11454,5757,10346,2099,8797,8797,65535,0
29300,45214,11669,1471,2627,9205,54388,54388,65535,0
42625,51971,13423,1932,3451,983,31239,31239,65535,0
44028,52086,13708,324,581,3440,8346,8346,65535,0
43851,52142,13675,47,84,594,0,0,65535,0
50210,61671,15107,5290,9430,11125,20958,20958,65535,0
39501,22792,18866,6088,10902,1760,43356,43356,0,0
42189,25979,18438,534,477,6215,40020,40020,0,0
54829,34913,17493,2078,3703,3839,31834,31834,0,0
46580,51791,14281,4215,7561,4621,33951,33951,0,0
33959,35274,17000,6974,12321,5615,24076,24076,65535,0
29979,43991,17653,3789,6776,6621,10934,10934,65535,0
11302,27463,8527,10672,19236,14998,33645,33645,65535,0
17073,29665,6459,4557,8209,13265,28266,28266,65535,0
17187,29801,6338,149,266,9486,0,0,65535,0
42789,48164,12220,6486,11591,13514,59431,59431,65535,0
54899,53312,13634,2196,3901,9121,19801,19801,65535,0
56020,53291,14149,581,1045,3431,9908,9908,0,0
54885,54762,14102,694,1236,228,29381,29381,0,0
45564,51986,12889,1536,1373,82,21255,21255,0,0
41135,49511,12500,472,834,637,2402,2402,0,0
45100,49928,12356,1624,2922,2509,38988,38988,65535,0
40037,47587,12158,2476,4425,1794,2939,2939,65535,0
15114,29254,4501,9642,17364,15559,38993,38993,65535,0
18922,28572,5788,4252,7594,11653,50299,50299,65535,0
21717,30521,9516,4852,8683,1302,2831,2831,65535,0
32924,52818,13500,4522,8082,717,2157,2157,65535,0
55549,53267,17029,4005,7105,1158,11364,11364,65535,0
38223,22532,18921,5004,8953,2209,21319,21319,0,0
37475,20718,19150,511,913,9596,43942,43942,0,0
37701,23912,18765,978,1752,1005,64351,64351,0,0
56260,43950,16249,3023,5391,4332,32359,32359,0,0
48527,53503,14347,2117,3769,1928,13593,13593,0,0
55101,54556,14288,7896,14117,12354,22988,22988,65535,0
11790,19077,19348,5530,9977,4988,26613,26613,65535,0
43596,40616,16111,4190,7473,2982,55561,55561,65535,0
15366,28483,8530,8481,15226,9295,9774,9774,65535,0
20770,20547,4783,11299,20160,5879,3781,3781,65535,0
45394,30115,7568,5882,10540,11511,50640,50640,65535,0
30117,25244,6220,3210,5724,5734,60700,60700,65535,0
45920,30373,8025,4055,7269,1850,65248,65248,0,0
39289,33828,9580,2143,3830,4104,32932,32932,0,0
43055,32431,9029,746,1318,2962,65125,65125,0,0
41455,29675,6897,2980,5351,4837,1663,1663,0,0
28679,26221,4773,3068,5512,192,28387,28387,0,0
31867,26187,5977,1651,2951,3056,31609,31609,65535,0
17321,26391,10871,5357,9507,7769,9824,9824,65535,0
1123,4734,18073,8913,16041,7852,12267,12267,65535,1
1395,5502,19383,3068,5494,12612,31769,31769,65535,1
7973,22350,22844,6585,11808,7560,1275,1275,65535,0
57712,21760,27051,12878,23001,13350,12403,12403,65535,0
44510,57846,26598,4540,8093,17745,57353,57353,65535,0
52271,49935,15205,18032,31818,27954,43711,43711,0,0
50370,53843,13251,8335,15038,20217,1935,1935,0,0
44040,51471,12930,858,1526,16053,9579,9579,0,0
43933,51417,12925,12,22,1803,0,0,0,0
39073,48550,12584,499,889,1031,7575,7575,0,0
30001,45097,15926,4319,7765,8256,36633,36633,65535,0
3956,8415,19064,8529,15357,9128,18222,18222,65535,1
0,0,23022,5941,10540,5707,2313,2313,65535,1
8282,13475,19418,5214,9391,1382,38213,38213,65535,0
31414,28524,13143,7615,13606,5028,8883,8883,65535,0
27454,27117,12316,1398,2482,13188,5731,5731,65535,0
38633,30844,12099,2295,4123,1968,47711,47711,65535,0
40653,30526,12571,1556,2779,1603,6314,6314,0,0
41131,33115,13800,1374,2454,388,19874,19874,0,0
39788,29902,12423,1513,2717,316,63467,63467,0,0
37182,30210,11639,1740,3104,461,18370,18370,0,0
37130,30213,11635,17,31,3661,0,0,0,0
38905,30917,12148,562,1009,1173,39739,39739,65535,0
36667,52251,13072,20877,37323,43353,48841,48841,65535,0
2827,8205,30202,25727,45784,10055,11995,11995,65535,1
0,0,35308,15172,27172,22259,38202,38202,65535,1
6802,19666,24386,17013,30432,3893,57527,57527,65535,1
49222,65535,16047,16255,28876,1845,35363,35363,65535,0
54839,46450,17397,2699,4832,28749,15806,15806,65535,0
65535,32903,25734,11084,19869,17999,35385,35385,0,0
53409,27203,23670,3728,6665,15763,57557,57557,0,0
42082,19799,23994,1010,1791,5770,19352,19352,0,0
37899,17938,24042,325,578,1439,4608,4608,0,0
44828,13156,25357,1690,3041,2960,41370,41370,0,0
62082,44757,22952,3609,6463,4091,39347,39347,65535,0
24192,21156,8778,20501,36774,36308,8998,8998,65535,0
17093,30038,22405,27724,49736,15527,4292,4292,65535,0
39933,40455,18618,9117,16310,39932,38808,38808,65535,0
36025,31067,11873,7607,13646,3191,22808,22808,65535,0
35838,29648,11970,515,918,15157,43275,43275,65535,0
33326,27157,11761,982,1761,1009,10335,10335,65535,0
35660,35119,13139,2893,5154,4037,60227,60227,0,0
35046,35635,13302,260,462,5575,2310,2310,0,0
35756,28631,13017,2586,4622,4966,54134,54134,0,0
35865,28728,12935,123,221,5280,0,0,0,0
36113,29051,12918,150,267,55,0,0,0,0
32424,50999,23525,12367,11081,6470,45395,45395,65535,0
36734,31056,13227,12431,22151,13171,64257,64257,65535,0
25531,34276,15000,4212,7584,17513,27621,27621,65535,0
23170,32353,15019,1367,2423,6110,12892,12892,65535,0
26213,35915,14241,1043,1865,667,46593,46593,65535,0
32451,35866,14027,2363,4261,2885,15723,15723,65535,0
35983,29044,12387,3039,5413,1370,14313,14313,0,0
27358,26651,10076,2531,4523,1062,19966,19966,0,0
32198,30315,10741,1389,2475,2437,44985,44985,0,0
35885,28776,13005,2872,5173,3246,32648,32648,0,0
36580,31276,13472,994,1770,4048,32236,32236,0,0
33898,33464,15196,1896,3375,1908,18272,18272,65535,0
23006,31935,17761,3294,5914,3044,10280,10280,65535,0
31681,36156,17012,2103,3773,2565,52810,52810,65535,0
8841,21575,17386,10283,18381,17437,2278,2278,65535,0
27345,24686,12121,7801,13899,5332,51706,51706,65535,0
15619,23845,8037,4690,8394,6579,13999,13999,65535,0
25238,27284,9536,1853,3315,6067,46189,46189,65535,0
36131,30714,11957,2645,4711,1661,8558,8558,0,0
30325,31310,10402,1969,3518,1424,54642,54642,0,0
29913,32118,10372,295,527,3568,18254,18254,0,0
34857,33551,15382,5804,5188,2783,43482,43482,0,0
26176,34093,15202,3641,6451,1494,41875,41875,65535,0
22637,27940,16081,3583,6463,15,2363,2363,65535,0
30179,39767,11884,4777,8564,2515,45715,45715,65535,0
31083,37455,11125,1388,2493,7280,11518,11518,65535,0
14889,27696,7563,3897,6936,5281,19291,19291,65535,0
8695,21531,5548,2681,4802,2552,9119,9119,65535,0
21614,26068,8977,3745,6660,2207,50369,50369,65535,0
34375,31584,11272,2633,4744,2306,7378,7378,0,0
29256,29179,10178,1208,2146,3081,62727,62727,0,0
33883,28944,11273,1367,2450,365,51004,51004,0,0
36758,30607,12621,1478,2617,197,11996,11996,0,0
41338,42498,21201,10043,18207,18873,11883,11883,0,0
31529,45622,22038,2672,4723,15915,20788,20788,65535,0
19439,30716,19314,9546,8543,2282,63243,63243,65535,0
34293,37473,12092,7989,14412,7070,27961,27961,65535,0
32154,38730,11673,914,1633,15251,17022,17022,65535,0
27689,37017,12844,2510,4474,3382,19728,19728,65535,0
27041,37131,13568,1247,2231,2680,39141,39141,65535,0
28951,29849,11303,5053,9050,8155,64446,64446,0,0
29917,27300,12031,971,1736,8732,26654,26654,0,0
30330,27860,12176,460,822,1091,38097,38097,0,0
30571,27884,12549,510,904,96,11432,11432,0,0
30257,28409,12790,484,872,38,7889,7889,0,0
26656,36456,14042,4891,8613,9103,9844,9844,65535,0
25122,28755,18281,4713,8497,140,19203,19203,65535,0
15580,28290,21329,5094,9068,680,16502,16502,65535,0
14882,27384,21611,324,583,10197,22854,22854,65535,0
38301,43965,21430,7452,13402,15396,43251,43251,65535,0
31330,41184,21091,1351,2407,13081,9086,9086,65535,0
42323,41277,20689,2908,5217,3367,55923,55923,65535,0
41158,42458,21070,890,1580,4313,57621,57621,0,0
41320,42316,21026,74,133,1739,0,0,0,0
39248,45000,21968,1048,1854,2032,51545,51545,0,0
39314,43521,21327,826,1477,450,49920,49920,0,0
39340,44211,21544,254,451,1219,61283,61283,0,0
38679,40428,21419,2065,3721,3934,27416,27416,65535,0
13598,25472,22251,5517,9786,7184,1498,1498,65535,0
21155,33447,19832,2794,5046,5716,45201,45201,65535,0
37297,36165,16498,4126,7422,2854,1887,1887,65535,0
31928,32419,16682,3670,6532,1059,20410,20410,65535,0
28629,29867,15667,1134,2036,5391,31584,31584,65535,0
28690,29750,15599,82,146,2252,0,0,65535,0
39886,37079,18618,3423,6115,7121,50440,50440,0,0
35218,31198,15407,3593,6427,373,56118,56118,0,0
35627,31797,15645,273,486,7071,64147,64147,0,0
33305,30128,15189,579,1033,651,48084,48084,0,0
32164,46120,22098,7808,14026,15585,47460,47460,0,0
29477,41325,21278,992,1771,14608,51889,51889,65535,0
31347,49552,25320,4785,4281,1500,65149,65149,65535,0
33988,41593,25112,2424,4346,78,28009,28009,65535,0
24067,27824,24870,3129,5577,1465,1897,1897,65535,0
43234,40572,19899,6122,10972,6456,41191,41191,65535,0
43265,40558,19894,28,49,13014,0,0,65535,0
42077,41665,20840,1223,2184,2545,24427,24427,0,0
42131,41608,20794,62,111,2477,0,0,0,0
41068,41793,21233,612,1093,1172,64505,64505,0,0
40582,42054,21432,220,392,834,0,0,0,0
37693,42776,22335,986,1769,1650,4012,4012,0,0
32719,40447,23565,1475,2636,1033,8736,8736,65535,0
34766,44248,25288,2030,3585,1120,17111,17111,65535,0
18309,24166,24125,5499,9919,7628,47390,47390,65535,0
23421,30870,16154,10272,18508,10334,20746,20746,65535,0
28472,35488,14649,2148,3823,17456,28396,28396,65535,0
28229,35329,14717,75,134,4418,0,0,65535,0
36584,30838,13448,3381,6039,7042,45716,45716,65535,0
28370,26128,10554,3346,5952,103,19871,19871,0,0
32955,30926,10909,1909,3392,3038,43365,43365,0,0
32464,32822,10881,616,1093,2726,7457,7457,0,0
26772,34192,15199,4824,8757,9290,27892,27892,0,0
26363,33955,15292,126,225,10154,0,0,0,0
38161,36601,16652,4747,8478,9842,42224,42224,65535,0
33590,43505,23998,8370,15097,7974,16272,16272,65535,0
10451,17182,26112,8069,14393,839,34744,34744,65535,0
21155,33447,19832,7042,12571,2172,45952,45952,65535,0
41620,39315,17827,3732,6677,7041,12663,12663,65535,0
43153,39374,18181,739,1320,6390,22558,22558,65535,0
36602,34066,16838,2116,3797,2968,28471,28471,65535,0
34786,30997,15384,1683,2971,974,24475,24475,0,0
37067,32705,15814,588,1057,2297,44308,44308,0,0
35411,30081,14711,1312,2343,1535,43950,43950,0,0
33049,28136,14174,786,1414,1117,23804,23804,0,0
35550,30950,15197,1122,1980,667,52024,52024,0,0
32011,48484,22656,8622,15414,16037,10580,10580,65535,0
21669,25613,27318,8997,16272,1036,28955,28955,65535,0
9575,23355,25192,7023,12567,4427,24536,24536,65535,0
19208,31145,21238,6418,11499,1278,43811,43811,65535,0
28627,34990,11806,13124,23462,14282,29199,29199,65535,0
34305,31466,11251,5426,9684,16422,45567,45567,65535,0
32203,26692,11557,1986,3558,7329,310,310,65535,0
30119,31932,10396,2877,5104,1832,59008,59008,0,0
29749,30658,10279,365,655,5334,50563,50563,0,0
28642,27806,10140,1033,1844,1418,3156,3156,0,0
28555,27679,10137,57,102,2072,0,0,0,0
21102,34317,25809,18758,16802,9989,19372,19372,65535,0
13781,28657,29612,5914,10583,7432,23441,23441,65535,0
0,0,46043,19233,34356,28357,5460,5460,65535,1
0,0,49200,9267,16630,21241,20431,20431,65535,1
373,2005,35029,19582,34975,21879,53709,53709,65535,1
24098,42415,23028,13886,24760,12162,11130,11130,65535,0
21440,36664,23576,1212,2173,27052,34268,34268,65535,0
21911,36519,24564,1093,1939,277,18191,18191,0,0
21436,34897,24730,304,537,1654,16289,16289,0,0
21453,34959,24720,15,28,618,0,0,0,0
21869,36201,25063,398,711,815,43798,43798,0,0
22823,39455,24597,727,1298,701,42006,42006,0,0
24548,44343,24027,1063,1902,721,2585,2585,65535,0
32551,50384,23195,2645,4738,3393,4394,4394,65535,0
16051,29599,19379,5076,9039,5115,38022,38022,65535,0
20062,26150,14904,4947,8896,172,16979,16979,65535,0
20243,23270,12969,2129,3793,6071,1249,1249,65535,0
19305,22866,12805,273,490,3960,20594,20594,65535,0
11556,23971,806,14550,25986,30408,16875,16875,65535,0
44316,30859,8672,8702,15572,12445,9808,9808,0,0
38858,34299,9843,1586,1418,8449,15222,15222,0,0
42045,32915,9241,669,598,489,49389,49389,0,0
39717,33920,9707,533,939,402,63196,63196,65535,0
11562,24488,13408,4630,8410,9062,18819,18819,65535,0
41808,62408,20117,9286,16532,9656,26401,26401,65535,0
51549,52765,26085,6609,11841,5612,14876,14876,65535,0
24185,42391,29264,3712,6637,6214,4952,4952,65535,0
59560,39642,26333,4399,7881,1488,57917,57917,65535,0
62826,41823,25719,679,1210,7937,13484,13484,65535,0
34447,9586,25433,5452,9714,10117,26027,26027,0,0
60565,19173,26447,3238,5810,4678,58592,58592,0,0
39286,11332,25360,2946,5283,631,64304,64304,0,0
48989,24616,23715,1841,3242,2400,29580,29580,0,0
60259,31891,23663,1163,2111,1372,26563,26563,0,0
36296,62365,26193,8386,14923,15226,4413,4413,65535,0
13989,31618,30495,4707,8454,7759,24077,24077,65535,0
9114,22122,30916,1493,2651,6879,27745,27745,65535,0
33372,49883,28185,4487,8077,6523,56344,56344,65535,0
38918,61566,26703,2056,3669,5253,32170,32170,65535,0
58782,48451,22292,7489,13403,11633,30400,30400,65535,0
59061,42952,22552,701,1248,14452,20565,20565,65535,0
50947,24909,23805,2048,3654,2867,5673,5673,0,0
42177,20735,23854,726,1291,2806,14617,14617,0,0
43238,22285,23684,198,353,1115,0,0,0,0
53046,26728,23706,845,1529,1421,25591,25591,0,0
62466,24952,24747,1487,2637,1311,16717,16717,0,0
16680,37834,20617,9810,17733,18223,31877,31877,65535,0
4833,13622,28937,10289,9207,5095,26536,26536,65535,1
9745,26530,26442,3009,5359,4577,65301,65301,65535,0
51405,63615,17085,16602,29578,28814,4030,4030,65535,0
48020,48720,14216,9324,16785,15380,5056,5056,65535,0
48141,48862,14155,86,154,19819,0,0,65535,0
53521,48858,15040,3547,6341,7386,21782,21782,0,0
39260,48978,12995,3833,3425,1740,22926,22926,0,0
46088,52603,13133,849,1505,2273,57867,57867,0,0
38582,48376,12725,804,1437,81,57082,57082,0,0
48148,54493,14095,1531,2741,1559,49118,49118,65535,0
2176,7654,23987,11708,10457,4602,15123,15123,65535,1
6997,19898,21348,2889,5221,6320,57980,57980,65535,0
14614,29257,17072,4754,8469,3864,2016,2016,65535,0
33496,48629,16238,2974,5336,3753,28976,28976,65535,0
37437,50994,16328,837,1493,4576,6809,6809,65535,0
32503,48617,16832,832,1484,11,47955,47955,0,0
30626,46267,16221,965,576,362,31739,31739,0,0
31906,47605,16357,292,520,67,60972,60972,0,0
36161,49291,15449,1076,1928,1685,35853,35853,65535,0
42295,41636,16321,4644,8267,7535,25597,25597,65535,0
30019,46222,17568,4424,7978,349,54465,54465,65535,0
24558,27103,14136,10961,19558,13798,22103,22103,65535,0
21386,21995,13703,7781,13844,6789,6016,6016,65535,0
25410,32455,9603,5286,9409,5272,27363,27363,65535,0
26843,30897,10423,1152,2075,8821,36479,36479,65535,0
30595,27401,12890,2797,5001,3493,7190,7190,0,0
