timestamp,step_mean,step_std,step_max,step_median,dist_to_centroid_mean,speed_roll_var_4h_mean,speed_roll_var_8h_mean,accel_roll_var_4h_mean,accel_roll_var_8h_mean,kde_prob_mean,kde_prob_min,kde_prob_max,kde_prob_std,kde_prob_day_mean,kde_prob_night_mean,kde_prob_adaptive_mean,kde_low_prob_ratio,kde_very_low_prob_count,turning_angle_mean,turning_angle_std,turning_angle_max,turning_angle_median,sharp_turns_ratio,moderate_turns_ratio,turning_entropy,mean_speed,accelerate,is_outside,hour,is_night
541636151,27450163,0,27450163,27450163,1677682228,7793810,41467691,4099912,5187450,3392634857,3392634857,3392634857,0,3817347629,2272674444,3817347629,0,0,3237214593,0,3237214593,3237214593,4294967295,0,4294967295,48830243,122326955,0,2342709434,0
541941126,140341035,0,140341035,140341035,1550085686,11813639,20299576,12482704,17619440,3935096818,3935096818,3935096818,0,4200910687,2960609755,4200910687,0,0,1189067788,0,1189067788,1189067788,0,4294967295,4294967295,251700591,242965171,0,2733161006,0
542246102,90034620,0,90034620,90034620,1485229514,3066478,7993913,8715579,17719206,4207958222,4207958222,4207958222,0,4284520689,3463081561,4284520689,0,0,731715002,0,731715002,731715002,0,4294967295,4096214923,160425833,108602881,0,3123612578,0
542551077,182397756,0,182397756,182397756,1456329495,26044431,24874419,12203958,17333233,4166075329,4166075329,4166075329,0,3824940250,4025221871,4025221871,0,0,904114989,0,904114989,904114989,0,4294967295,3897462552,328594104,202306677,0,3514064150,4294967295
542856052,434154362,0,434154362,434154362,1059158150,71367854,81409441,16823133,27212893,3498748353,3498748353,3498748353,0,2691770896,4125240394,4125240394,0,0,1983306543,0,1983306543,1983306543,0,4294967295,3623692339,774122399,530477103,0,3904515723,4294967295
543161028,273834455,0,273834455,273834455,873275513,37478413,75133582,66766021,56346325,3776981204,3776981204,3776981204,0,3137727228,4121463392,4121463392,0,0,905920801,0,905920801,905920801,0,4294967295,3349922127,490709801,339142080,0,4294967295,4294967295
543466003,120544441,0,120544441,120544441,977014790,37829824,63849395,11702669,76674310,4042931180,4042931180,4042931180,0,3479003284,4239473034,4239473034,0,0,2660055379,0,2660055379,2660055379,4294967295,0,3623692339,214788961,328303232,0,0,4294967295
543770978,141884203,0,141884203,141884203,1038358705,3136184,71509244,12905097,66441397,4193700480,4193700480,4193700480,0,3856245337,4043410393,4043410393,0,0,1111328969,0,1111328969,1111328969,0,4294967295,4096214923,254432801,47472341,0,390451572,4294967295
544075954,117982975,0,117982975,117982975,984657950,4012651,27853425,3102520,23369763,4144860960,4144860960,4144860960,0,3839934570,3955398038,3955398038,0,0,1516319615,0,1516319615,1516319615,0,4294967295,3907386801,210633084,52216101,0,780903145,4294967295
544380929,291765602,0,291765602,291765602,928234716,29859852,21137376,14418921,33329198,3851956624,3851956624,3851956624,0,3543744010,3711418986,3543744010,0,0,171325191,0,171325191,171325191,0,0,3519806307,522624041,373184147,0,1171354717,4294967295
544685904,197757825,0,197757825,197757825,1006752894,19429342,21610413,30687224,24911522,3441840253,3441840253,3441840253,0,3114301160,3390877280,3114301160,0,0,593558253,0,593558253,593558253,0,0,3519806307,353593286,201818954,0,1561806289,0
544990880,27089370,0,27089370,27089370,1004360720,35286629,38364404,12980973,39628997,3402420262,3402420262,3402420262,0,3051537704,3390812021,3051537704,0,0,870655579,0,870655579,870655579,0,4294967295,3321053936,48201761,362866494,0,1952257861,0
545295855,190786265,0,190786265,190786265,917202141,22653330,37608826,39898650,50771773,3216112660,3216112660,3216112660,0,2675474815,3504161505,2675474815,0,0,704347947,0,704347947,704347947,0,0,3122301564,341222853,349957877,0,2342709434,0
545600830,70807752,0,70807752,70807752,944037142,14303348,22518833,27202192,36575957,3025795889,3025795889,3025795889,0,2449641541,3393400839,2449641541,0,0,1142121429,0,1142121429,1142121429,0,4294967295,3509882058,124614436,254559182,0,2733161006,0
545905805,82175203,0,82175203,82175203,870161536,2018398,12248135,7982926,33049065,3117469135,3117469135,3117469135,0,2521864476,3499065404,2521864476,0,0,3025258236,0,3025258236,3025258236,4294967295,0,3897462552,149273304,29911651,0,3123612578,0
546210781,89322405,0,89322405,89322405,803560820,857468,8377158,1114752,19401750,3217435278,3217435278,3217435278,0,2619701399,3586985374,3586985374,0,0,540080676,0,540080676,540080676,0,0,3698710180,159931654,12743534,0,3514064150,4294967295
546515756,153173534,0,153173534,153173534,818836549,8058148,7767236,1697538,11224183,2816836952,2816836952,2816836952,0,2151371752,3343789045,3343789045,0,0,3070561841,0,3070561841,3070561841,4294967295,0,3499957808,274600798,137274704,0,3904515723,4294967295
546820731,247516283,0,247516283,247516283,786073153,11134561,20775503,1967585,5268630,2288860319,2288860319,2288860319,0,1647876593,2860495193,2860495193,0,0,654167928,0,654167928,654167928,0,0,3499957808,441335884,198526438,0,4294967295,4294967295
547125707,167062531,0,167062531,167062531,874871436,15751748,24162053,14465178,10958847,2116264911,2116264911,2116264911,0,1598538766,2537584286,2537584286,0,0,746608710,0,746608710,746608710,0,4294967295,3698710180,298419575,170473127,0,0,4294967295
547430682,503384386,0,503384386,503384386,963282181,106627510,79485371,61766704,44434123,2907690824,2907690824,2907690824,0,2314821787,3317045058,3317045058,0,0,3432388899,0,3432388899,3432388899,4294967295,0,3708634430,902941923,724099627,0,390451572,4294967295
547735657,249564261,0,249564261,249564261,1101095588,79610452,67961785,128723010,98697928,2908357374,2908357374,2908357374,0,2536333788,3001594612,3001594612,0,0,165683782,0,165683782,165683782,0,0,3519806307,445049197,545274591,0,780903145,4294967295
548040633,112982179,0,112982179,112982179,1017900139,41836582,94878727,22297323,112428448,3089200191,3089200191,3089200191,0,2617120279,3298308149,2617120279,0,0,3978772530,0,3978772530,3978772530,4294967295,0,3519806307,202491619,290293852,0,1171354717,4294967295
548345608,121265203,0,121265203,121265203,968421424,4377750,115660088,10802247,106289643,3416714608,3416714608,3416714608,0,3009020436,3484242149,3009020436,0,0,2358392249,0,2358392249,2358392249,4294967295,0,3519806307,216222887,16349407,0,1561806289,0
548650583,6782202,0,6782202,6782202,962276799,12635927,49499259,5332172,28027242,3429531075,3429531075,3429531075,0,3018147986,3500402192,3018147986,0,0,1390860720,0,1390860720,1390860720,0,4294967295,3519806307,12004922,241383993,0,1952257861,0
548955559,116422950,0,116422950,116422950,983830161,11854808,11617566,18228106,25378376,3158113495,3158113495,3158113495,0,2664130468,3388158896,2664130468,0,0,2550146431,0,2550146431,2550146431,4294967295,0,3907386801,208455148,234883463,0,2342709434,0
549260534,0,0,0,0,0,1810007,8892198,3500898,16749828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,2733161006,0
549565509,111256512,0,111256512,111256512,883540002,5786602,12704399,3045538,15778530,3225446277,3225446277,3225446277,0,2664986761,3540449527,2664986761,0,0,2267779166,0,2267779166,2267779166,4294967295,0,3519806307,199676826,10520578,0,3123612578,0
549870484,308727225,0,308727225,308727225,1160775735,42693104,35317542,13805511,12110317,2375586982,2375586982,2375586982,0,1876901616,2730507537,2730507537,0,0,3728094091,0,3728094091,3728094091,4294967295,0,3519806307,548049178,412965877,0,3514064150,4294967295
550175460,296208555,0,296208555,296208555,1253903491,13549136,56578602,13450700,13759725,1527785061,1527785061,1527785061,0,956079091,2115195364,2115195364,0,0,1578883932,0,1578883932,1578883932,0,4294967295,3519806307,529403719,22252989,0,3904515723,4294967295
550480435,532842976,0,532842976,532842976,1192405679,56473919,102286031,21689494,24430182,1265029373,1265029373,1265029373,0,914731682,1575288978,1575288978,0,0,1062523811,0,1062523811,1062523811,0,4294967295,3321053936,956582863,512105310,0,4294967295,4294967295
550785410,367393389,0,367393389,367393389,1471875692,32451998,47029711,60204459,54580204,487343287,487343287,487343287,0,342720785,620709832,620709832,4294967295,0,1137247305,0,1137247305,1137247305,0,4294967295,3509882058,657451595,357453986,4294967295,0,4294967295
551090386,302944655,0,302944655,302944655,1207816943,17554859,42973158,9065070,54246308,1262634011,1262634011,1262634011,0,971460814,1488651727,1488651727,0,0,3964434634,0,3964434634,3964434634,4294967295,0,3897462552,543101945,136892228,0,390451572,4294967295
551395361,175316953,0,175316953,175316953,1053044153,32244984,88404561,1925885,57515135,1824934679,1824934679,1824934679,0,1511959561,1997253070,1997253070,0,0,801089105,0,801089105,801089105,0,4294967295,3897462552,312773598,274397056,0,780903145,4294967295
551700336,19304652,0,19304652,19304652,1035501858,34405307,101771663,2734835,9216056,1876955002,1876955002,1876955002,0,1558371831,2049444109,1558371831,0,0,543857788,0,543857788,543857788,0,0,4096214923,34569764,332677505,0,1171354717,4294967295
552005312,73319969,0,73319969,73319969,1084240099,4538542,64457049,17563514,16026604,1679598834,1679598834,1679598834,0,1341755390,1909445188,1341755390,0,0,3072631432,0,3072631432,3072631432,4294967295,0,4294967295,130570971,114163412,0,1561806289,0
552310287,76782119,0,76782119,76782119,1100158237,645545,18939518,2591038,20469660,1576587899,1576587899,1576587899,0,1194839633,1884812037,1194839633,0,0,876796199,0,876796199,876796199,0,4294967295,4294967295,137497415,8282676,0,1952257861,0
552615262,0,0,0,0,0,1525182,2737662,440360,14970911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907386801,0,0,0,2342709434,0
552920238,29504941,0,29504941,29504941,1102881604,1448910,2747697,392691,2851785,1585328436,1585328436,1585328436,0,1223962100,1863067622,1223962100,0,0,3816086159,0,3816086159,3816086159,4294967295,0,3519806307,26275392,66141057,0,2733161006,0
553225213,61345983,0,61345983,61345983,1049641691,2805075,2568337,2409296,2199105,1768504095,1768504095,1768504095,0,1403926954,2023181761,1403926954,0,0,1881432455,0,1881432455,1881432455,0,4294967295,3519806307,110315604,100916885,0,3123612578,0
553530188,91354539,0,91354539,91354539,1016231417,22145141,17180658,5143805,8192639,1943472386,1943472386,1943472386,0,1626670476,2103369777,2103369777,0,0,1086682412,0,1086682412,1086682412,0,4294967295,3519806307,164003638,64361586,0,3514064150,4294967295
553835164,425619174,0,425619174,425619174,1367254101,225274851,199674553,48170973,65280659,710967568,710967568,710967568,0,447051600,981272834,981272834,4294967295,0,3372676308,0,3372676308,3372676308,4294967295,0,3519806307,757749040,705879152,4294967295,3904515723,4294967295
554140139,940541594,0,940541594,940541594,2226091482,337478216,583267866,74917932,126641225,1377765,1377765,1377765,0,296231,2717359,2717359,4294967295,4294967295,626738017,0,626738017,626738017,0,0,3907386801,1685210630,1109680622,4294967295,4294967295,4294967295
554445114,369542014,0,369542014,369542014,2514794602,276103779,432598037,431837965,358656187,60818,60818,60818,0,3919,133054,133054,4294967295,4294967295,864791627,0,864791627,864791627,0,4294967295,4294967295,660195170,1222826449,4294967295,0,4294967295
554750089,829725740,0,829725740,829725740,1763040543,244922068,261509707,377010881,411517568,85200662,85200662,85200662,0,35132151,143981991,143981991,4294967295,4294967295,3755868145,0,3755868145,3755868145,4294967295,0,4294967295,1481912454,980023056,4294967295,390451572,4294967295
555055065,1020794833,0,1020794833,1020794833,1140307243,127210642,245161322,127693557,409414034,2236592115,2236592115,2236592115,0,1650072084,2738184258,2738184258,0,0,1068919886,0,1068919886,1068919886,0,4294967295,4294967295,1832064204,419647280,0,780903145,4294967295
555360040,403892473,0,403892473,403892473,924969705,453402923,333565959,293266588,492170513,3506768342,3506768342,3506768342,0,3078250104,3590497476,3078250104,0,0,416042837,0,416042837,416042837,0,0,4294967295,721663205,1324873864,0,1171354717,4294967295
555665015,208484293,0,208484293,208484293,965169719,155509433,547588184,80079601,418992364,3795392453,3795392453,3795392453,0,3525848670,3608062177,3525848670,0,0,788887955,0,788887955,788887955,0,4294967295,4294967295,372151997,416614139,0,1561806289,0
555969991,49367823,0,49367823,49367823,970952373,46165179,677924683,14965802,223739965,3710950892,3710950892,3710950892,0,3426420416,3557814704,3426420416,0,0,3730552536,0,3730552536,3730552536,4294967295,0,3907386801,87758246,337590250,0,1952257861,0
556274966,20870261,0,20870261,20870261,972644680,7789092,198117982,12128534,125454534,3675056494,3675056494,3675056494,0,3381183228,3540708630,3381183228,0,0,98541716,0,98541716,98541716,0,0,3519806307,37151130,60156370,0,2342709434,0
556579941,150905799,0,150905799,150905799,839469398,15944148,35490944,14057519,62711388,3766603332,3766603332,3766603332,0,3344515275,3801901202,3344515275,0,0,2626116313,0,2626116313,2626116313,4294967295,0,3519806307,271139543,280741857,0,2733161006,0
556884917,4119189,0,4119189,4119189,836175075,18998390,12658316,25848200,32792295,3760088092,3760088092,3760088092,0,3333801458,3802377546,3333801458,0,0,1091314555,0,1091314555,1091314555,0,4294967295,3519806307,7325472,313290892,0,3123612578,0
557189892,78073419,0,78073419,78073419,862339008,30210330,21070993,29290244,30209460,3876994116,3876994116,3876994116,0,3496055085,3836743365,3836743365,0,0,3299636140,0,3299636140,3299636140,4294967295,0,3519806307,140789141,160714444,0,3514064150,4294967295
557494867,401868939,0,401868939,401868939,1229883573,204407470,162546425,41415218,82583800,2833224104,2833224104,2833224104,0,2821950462,2421593862,2421593862,0,0,1627331692,0,1627331692,1627331692,0,4294967295,3907386801,719145698,691120852,0,3904515723,4294967295
557799843,846601116,0,846601116,846601116,554290644,258742951,516008549,45646642,140969960,3224931015,3224931015,3224931015,0,2758953884,3404813534,3404813534,0,0,3876550547,0,3876550547,3876550547,4294967295,0,4294967295,1517526965,955638867,0,4294967295,4294967295
558104818,438291430,0,438291430,438291430,732113447,141721544,376936427,268417316,231704113,2326407013,2326407013,2326407013,0,1880885475,2612678602,2612678602,0,0,1277651671,0,1277651671,1277651671,0,4294967295,4294967295,781390790,876373739,0,0,4294967295
558409793,897164230,0,897164230,897164230,1457720186,189552222,213680781,251109077,283906847,4181641388,4181641388,4181641388,0,3858652375,4012471841,4012471841,0,0,2117112544,0,2117112544,2117112544,0,4294967295,4294967295,1608833137,990838065,0,390451572,4294967295
558714768,173891265,0,173891265,173891265,1615999166,572897571,360393248,482289171,547382302,4051444379,4051444379,4051444379,0,4004537170,3506875857,3506875857,0,0,309992557,0,309992557,309992557,0,0,4294967295,310230105,1547064677,0,780903145,4294967295
559019744,12618235,0,12618235,12618235,1610376774,144504228,522792479,174806969,396791615,4072275389,4072275389,4072275389,0,4045455926,3495817447,4045455926,0,0,2719666507,0,2719666507,2719666507,4294967295,0,4294967295,22502161,342636446,0,1171354717,4294967295
559324719,193636009,0,193636009,193636009,1778828397,28493831,505368973,87092802,406922847,3365386355,3365386355,3365386355,0,3587301992,2539730262,3587301992,0,0,2387162947,0,2387162947,2387162947,4294967295,0,4294967295,346753266,387741057,0,1561806289,0
559629694,94672859,0,94672859,94672859,1842786083,11639351,74312069,28035125,257118763,2882177686,2882177686,2882177686,0,3200483380,1991548485,3200483380,0,0,629413044,0,629413044,629413044,0,0,4294967295,168971042,211885390,0,1952257861,0
559934670,71270120,0,71270120,71270120,1816897802,2929504,14924020,4928666,66080604,3148377954,3148377954,3148377954,0,3368975020,2357372734,3368975020,0,0,3716438998,0,3716438998,3716438998,4294967295,0,4294967295,126885414,50033848,0,2342709434,0
560239645,68190950,0,68190950,68190950,1785204906,129169,10550215,775358,21205423,3237181590,3237181590,3237181590,0,3556970452,2290831331,3556970452,0,0,3016150218,0,3016150218,3016150218,4294967295,0,4294967295,122010951,5824045,0,2733161006,0
560544620,80953786,0,80953786,80953786,1766211536,15989388,9828332,5876548,11593578,3454526284,3454526284,3454526284,0,3632375494,2678468150,3632375494,0,0,3210627101,0,3210627101,3210627101,4294967295,0,3907386801,144585636,26923751,0,3123612578,0
560849596,386844696,0,386844696,386844696,1776060887,95724430,77135730,35888261,42682515,2672344107,2672344107,2672344107,0,2010998156,3215217438,3215217438,0,0,227554020,0,227554020,227554020,0,0,3519806307,691586740,653016417,0,3514064150,4294967295
561154571,191365736,0,191365736,191365736,1946395662,42701141,72407736,90843814,68636459,1804839420,1804839420,1804839420,0,1212836067,2379464181,2379464181,0,0,1630736762,0,1630736762,1630736762,0,4294967295,3519806307,344943252,417246215,0,3904515723,4294967295
